t_s,cmd_hz,meas_hz,meas_a,v_meas
105.2554,952.766,984.00,6.70,
105.3297,949.754,975.00,6.70,
105.3529,946.899,975.00,6.70,
105.4397,944.205,967.00,6.60,
105.4531,941.676,967.00,6.60,
105.5297,939.316,961.00,6.60,
105.5508,937.127,961.00,6.60,
105.6300,935.111,954.00,6.50,
105.6556,933.272,954.00,6.50,
105.7399,931.610,948.00,6.50,
105.7530,930.127,948.00,6.50,
105.8298,928.825,943.00,6.50,
105.8538,927.703,943.00,6.50,
105.9320,926.764,938.00,6.50,
105.9520,926.005,938.00,6.50,
106.0419,925.428,934.00,6.50,
106.0527,925.031,934.00,6.50,
106.1300,924.814,931.00,6.60,
106.1544,924.774,931.00,6.60,
106.2298,924.911,928.00,6.60,
106.2555,925.222,928.00,6.60,
106.3378,925.704,926.00,6.70,
106.3530,926.356,926.00,6.70,
106.4317,927.172,926.00,6.70,
106.4550,928.151,926.00,6.70,
106.5318,929.289,925.00,6.80,
106.5507,930.580,925.00,6.80,
106.6378,932.022,926.00,6.90,
106.6535,933.609,926.00,6.90,
106.7298,935.336,927.00,6.90,
106.7555,937.199,927.00,6.90,
106.8300,939.191,929.00,7.00,
106.8538,941.308,929.00,7.00,
106.9399,943.542,931.00,7.10,
106.9531,945.889,931.00,7.10,
107.0319,948.342,934.00,7.10,
107.0551,950.894,934.00,7.10,
107.1280,953.539,937.00,7.20,
107.1557,956.270,937.00,7.20,
107.2399,959.080,942.00,7.30,
107.2510,961.962,942.00,7.30,
107.3340,964.910,946.00,7.40,
107.3530,967.916,946.00,7.40,
107.4298,970.972,951.00,7.40,
107.4543,974.072,951.00,7.40,
107.5398,977.209,957.00,7.50,
107.5508,980.374,957.00,7.50,
107.6259,983.562,962.00,7.60,
107.6530,986.763,962.00,7.60,
107.7299,989.973,968.00,7.70,
107.7555,993.182,968.00,7.70,
107.8398,996.385,974.00,7.80,
107.8511,999.575,974.00,7.80,
107.9260,1002.743,980.00,7.90,
107.9548,1005.885,980.00,7.90,
108.0321,1008.993,986.00,8.00,
108.0549,1012.061,986.00,8.00,
108.1359,1015.082,993.00,8.10,
108.1540,1018.051,993.00,8.10,
108.2319,1020.962,999.00,8.10,
108.2531,1023.808,999.00,8.10,
108.3318,1026.586,1005.00,8.20,
108.3515,1029.289,1005.00,8.20,
108.4356,1031.913,1011.00,8.20,
108.4539,1034.453,1011.00,8.20,
108.5257,1036.904,1017.00,8.30,
108.5553,1039.263,1017.00,8.30,
108.6297,1041.526,1023.00,8.30,
108.6553,1043.688,1023.00,8.30,
108.7358,1045.748,1029.00,8.30,
108.7539,1047.701,1029.00,8.30,
108.8318,1049.545,1033.00,8.30,
108.8549,1051.278,1033.00,8.30,
108.9298,1052.898,1038.00,8.30,
108.9554,1054.403,1038.00,8.30,
109.0377,1055.791,1043.00,8.30,
109.0534,1057.062,1043.00,8.30,
109.1298,1058.215,1047.00,8.30,
109.1547,1059.248,1047.00,8.30,
109.2297,1060.163,1051.00,8.30,
109.2553,1060.959,1051.00,8.30,
109.3358,1061.636,1054.00,8.20,
109.3539,1062.196,1054.00,8.20,
109.4298,1062.639,1057.00,8.20,
109.4553,1062.966,1057.00,8.20,
109.5297,1063.179,1059.00,8.20,
109.5554,1063.280,1059.00,8.20,
109.6358,1063.271,1061.00,8.10,
109.6525,1063.155,1061.00,8.10,
109.7297,1062.933,1061.00,8.10,
109.7553,1062.609,1061.00,8.10,
109.8318,1062.185,1062.00,8.10,
109.8549,1061.665,1062.00,8.10,
109.9357,1061.052,1063.00,8.10,
109.9538,1060.350,1063.00,8.10,
110.0303,1059.563,1062.00,8.00,
110.0547,1058.694,1062.00,8.00,
110.1297,1057.747,1062.00,8.00,
110.1552,1056.727,1062.00,8.00,
110.2358,1055.637,1062.00,7.90,
110.2539,1054.483,1062.00,7.90,
110.3297,1053.268,1060.00,7.80,
110.3553,1051.997,1060.00,7.80,
110.4298,1050.675,1059.00,7.80,
110.4554,1049.306,1059.00,7.80,
110.5378,1047.895,1056.00,7.70,
110.5534,1046.446,1056.00,7.70,
110.6298,1044.963,1054.00,7.70,
110.6553,1043.452,1054.00,7.70,
110.7298,1041.917,1052.00,7.70,
110.7552,1040.363,1052.00,7.70,
110.8397,1038.793,1049.00,7.60,
110.8528,1037.212,1049.00,7.60,
110.9298,1035.624,1047.00,7.60,
110.9552,1034.033,1047.00,7.60,
111.0308,1032.443,1044.00,7.60,
111.0537,1030.859,1044.00,7.60,
111.1378,1029.282,1040.00,7.50,
111.1531,1027.718,1040.00,7.50,
111.2237,1026.170,1038.00,7.50,
111.2513,1024.640,1038.00,7.50,
111.3278,1023.131,1034.00,7.50,
111.3534,1021.646,1034.00,7.50,
111.4359,1020.188,1031.00,7.50,
111.4539,1018.759,1031.00,7.50,
111.5300,1017.362,1028.00,7.40,
111.5553,1015.997,1028.00,7.40,
111.6299,1014.666,1025.00,7.40,
111.6553,1013.372,1025.00,7.40,
111.7358,1012.115,1022.00,7.30,
111.7539,1010.895,1022.00,7.30,
111.8299,1009.714,1019.00,7.30,
111.8553,1008.572,1019.00,7.30,
111.9299,1007.469,1016.00,7.30,
111.9548,1006.406,1016.00,7.30,
112.0359,1005.380,1013.00,7.30,
112.0538,1004.393,1013.00,7.30,
112.1298,1003.443,1011.00,7.30,
112.1529,1002.528,1011.00,7.30,
112.2258,1001.649,1009.00,7.30,
112.2553,1000.802,1009.00,7.30,
112.3379,999.987,1006.00,7.30,
112.3533,999.200,1006.00,7.30,
112.4319,998.441,1005.00,7.30,
112.4549,997.706,1005.00,7.30,
112.5299,996.993,1003.00,7.30,
112.5554,996.299,1003.00,7.30,
112.6398,995.621,1001.00,7.30,
112.6517,994.956,1001.00,7.30,
112.7298,994.300,1000.00,7.30,
112.7554,993.650,1000.00,7.30,
112.8299,993.002,998.00,7.30,
112.8554,992.353,998.00,7.30,
112.9378,991.698,997.00,7.20,
112.9509,991.034,997.00,7.20,
113.0299,990.356,996.00,7.20,
113.0553,989.661,996.00,7.20,
113.1319,988.944,994.00,7.20,
113.1548,988.201,994.00,7.20,
113.2359,987.428,993.00,7.20,
113.2539,986.620,993.00,7.20,
113.3299,985.774,991.00,7.20,
113.3553,984.884,991.00,7.20,
113.4300,983.947,990.00,7.20,
113.4519,982.958,990.00,7.20,
113.5380,981.914,988.00,7.20,
113.5528,980.809,988.00,7.20,
113.6300,979.641,987.00,7.20,
113.6554,978.406,987.00,7.20,
113.7260,977.098,985.00,7.10,
113.7555,975.716,985.00,7.10,
113.8359,974.255,982.00,7.10,
113.8538,972.711,982.00,7.10,
113.9320,971.083,980.00,7.10,
113.9529,969.366,980.00,7.10,
114.0300,967.558,978.00,7.00,
114.0551,965.656,978.00,7.00,
114.1399,963.658,975.00,7.00,
114.1529,961.562,975.00,7.00,
114.2300,959.365,972.00,6.90,
114.2544,957.066,972.00,6.90,
114.3525,954.663,969.00,6.90,
114.3530,952.155,969.00,6.90,
114.4382,949.540,965.00,6.80,
114.4534,946.819,965.00,6.80,
114.5244,943.991,961.00,6.70,
114.5521,941.055,961.00,6.70,
114.6260,938.011,956.00,6.70,
114.6536,934.860,956.00,6.70,
114.7380,931.603,951.00,6.70,
114.7533,928.240,951.00,6.70,
114.8280,924.772,946.00,6.60,
114.8535,921.202,946.00,6.60,
114.9300,917.529,940.00,6.50,
114.9876,913.758,940.00,6.50,
115.0381,909.890,934.00,6.40,
115.0533,905.927,934.00,6.40,
115.1300,901.872,928.00,6.40,
115.1553,897.729,928.00,6.40,
115.2300,893.500,922.00,6.20,
115.2535,889.190,922.00,6.20,
115.3380,884.802,914.00,6.10,
115.3534,880.341,914.00,6.10,
115.4345,875.810,907.00,6.00,
115.4544,871.214,907.00,6.00,
115.5302,866.558,898.00,5.90,
115.5538,861.847,898.00,5.90,
115.6380,857.086,889.00,5.80,
115.6534,852.281,889.00,5.80,
115.7321,847.436,881.00,5.80,
115.7549,842.557,881.00,5.80,
115.8302,837.651,872.00,5.70,
115.8557,832.723,872.00,5.70,
115.9402,827.779,861.00,5.60,
115.9530,822.825,861.00,5.60,
116.0301,817.868,853.00,5.50,
116.0554,812.914,853.00,5.50,
116.1302,807.968,843.00,5.40,
116.1511,803.038,843.00,5.40,
116.2443,798.130,832.00,5.40,
116.2519,793.251,832.00,5.40,
116.3303,788.406,823.00,5.30,
116.3555,783.602,823.00,5.30,
116.4302,778.845,813.00,5.30,
116.4554,774.142,813.00,5.30,
116.5383,769.499,803.00,5.20,
116.5528,764.923,803.00,5.20,
116.6282,760.418,794.00,5.20,
116.6557,755.992,794.00,5.20,
116.7304,751.650,784.00,5.10,
116.7555,747.397,784.00,5.10,
116.8404,743.240,774.00,5.10,
116.8532,739.183,774.00,5.10,
116.9324,735.232,765.00,5.00,
116.9548,731.391,765.00,5.00,
117.0323,727.666,757.00,5.00,
117.0531,724.062,757.00,5.00,
117.1381,720.581,747.00,5.00,
117.1533,717.229,747.00,5.00,
117.2301,714.010,740.00,5.00,
117.2528,710.926,740.00,5.00,
117.3261,707.981,732.00,5.00,
117.3554,705.179,732.00,5.00,
117.4421,702.522,724.00,5.00,
117.4504,700.012,724.00,5.00,
117.5303,697.652,717.00,5.00,
117.5553,695.443,717.00,5.00,
117.6302,693.387,711.00,5.00,
117.6510,691.485,711.00,5.00,
117.7404,689.738,705.00,5.00,
117.7530,688.146,705.00,5.00,
117.8305,686.710,700.00,5.00,
117.8554,685.430,700.00,5.00,
117.9302,684.305,696.00,5.00,
117.9509,683.334,696.00,5.00,
118.0425,682.517,691.00,5.00,
118.0524,681.852,691.00,5.00,
118.1303,681.337,688.00,5.00,
118.1553,680.970,688.00,5.00,
118.2306,680.749,686.00,5.10,
118.2537,680.672,686.00,5.10,
118.3403,680.734,683.00,5.10,
118.3529,680.933,683.00,5.10,
118.4283,681.266,682.00,5.10,
118.4537,681.728,682.00,5.10,
118.5283,682.315,681.00,5.20,
118.5556,683.023,681.00,5.20,
118.6403,683.848,681.00,5.20,
118.6532,684.784,681.00,5.20,
118.7327,685.826,681.00,5.20,
118.7528,686.970,681.00,5.20,
118.8283,688.209,682.00,5.20,
118.8521,689.537,682.00,5.20,
118.9363,690.949,684.00,5.30,
118.9540,692.439,684.00,5.30,
119.0284,694.001,685.00,5.40,
119.0522,695.627,685.00,5.40,
119.1264,697.312,687.00,5.40,
119.1520,699.049,687.00,5.40,
119.2404,700.831,690.00,5.40,
119.2531,702.651,690.00,5.40,
119.3304,704.503,693.00,5.50,
119.3557,706.379,693.00,5.50,
119.4283,708.273,696.00,5.50,
119.4550,710.178,696.00,5.50,
119.5384,712.087,699.00,5.60,
119.5536,713.992,699.00,5.60,
119.6284,715.887,703.00,5.60,
119.6555,717.765,703.00,5.60,
119.7306,719.620,706.00,5.60,
119.7553,721.444,706.00,5.60,
119.8444,723.231,710.00,5.70,
119.8521,724.975,710.00,5.70,
119.9326,726.669,714.00,5.70,
119.9549,728.307,714.00,5.70,
120.0303,729.883,718.00,5.70,
120.0553,731.391,718.00,5.70,
120.1364,732.825,722.00,5.70,
120.1534,734.180,722.00,5.70,
120.2296,735.451,725.00,5.70,
120.2505,736.633,725.00,5.70,
120.3322,737.721,728.00,5.70,
120.3548,738.710,728.00,5.70,
120.4365,739.597,732.00,5.70,
120.4541,740.376,732.00,5.70,
120.5303,741.045,734.00,5.70,
120.5553,741.601,734.00,5.70,
120.6305,742.039,737.00,5.70,
120.6556,742.358,737.00,5.70,
120.7366,742.554,738.00,5.60,
120.7538,742.626,738.00,5.60,
120.8304,742.572,740.00,5.60,
120.8540,742.390,740.00,5.60,
120.9305,742.079,741.00,5.60,
120.9557,741.639,741.00,5.60,
121.0381,741.072,742.00,5.60,
121.0542,740.383,742.00,5.60,
121.1305,739.575,742.00,5.60,
121.1553,738.649,742.00,5.60,
121.2284,737.611,741.00,5.50,
121.2547,736.465,741.00,5.50,
121.3405,735.217,740.00,5.50,
121.3528,733.874,740.00,5.50,
121.4285,732.444,739.00,5.50,
121.4533,730.934,739.00,5.50,
121.5285,729.352,738.00,5.40,
121.5556,727.710,738.00,5.40,
121.6385,726.016,736.00,5.40,
121.6552,724.280,736.00,5.40,
121.7327,722.514,733.00,5.30,
121.7532,720.729,733.00,5.30,
121.8325,718.935,731.00,5.30,
121.8543,717.145,731.00,5.30,
121.9385,715.369,727.00,5.20,
121.9535,713.620,727.00,5.20,
122.0303,711.909,724.00,5.20,
122.0553,710.247,724.00,5.20,
122.1303,708.645,721.00,5.20,
122.1554,707.113,721.00,5.20,
122.2386,705.663,717.00,5.10,
122.2535,704.303,717.00,5.10,
122.3265,703.042,714.00,5.10,
122.3547,701.890,714.00,5.10,
122.4286,700.854,710.00,5.10,
122.4522,699.942,710.00,5.10,
122.5385,699.158,707.00,5.10,
122.5516,698.510,707.00,5.10,
122.6325,698.002,705.00,5.20,
122.6549,697.637,705.00,5.20,
122.7305,697.418,702.00,5.20,
122.7554,697.347,702.00,5.20,
122.8405,697.424,700.00,5.20,
122.8529,697.650,700.00,5.20,
122.9306,698.024,699.00,5.20,
122.9553,698.542,699.00,5.20,
123.0327,699.203,698.00,5.30,
123.0549,700.003,698.00,5.30,
123.1385,700.936,698.00,5.30,
123.1534,701.996,698.00,5.30,
123.2307,703.179,698.00,5.40,
123.2555,704.475,698.00,5.40,
123.3286,705.878,699.00,5.40,
123.3556,707.379,699.00,5.40,
123.4407,708.968,701.00,5.50,
123.4526,710.637,701.00,5.50,
123.5306,712.375,703.00,5.50,
123.5511,714.171,703.00,5.50,
123.6327,716.016,705.00,5.50,
123.6551,717.897,705.00,5.50,
123.7386,719.805,708.00,5.60,
123.7532,721.729,708.00,5.60,
123.8307,723.656,711.00,5.60,
123.8511,725.577,711.00,5.60,
123.9346,727.480,714.00,5.70,
123.9518,729.356,714.00,5.70,
124.0385,731.195,718.00,5.70,
124.0531,732.986,718.00,5.70,
124.1305,734.721,722.00,5.70,
124.1554,736.391,722.00,5.70,
124.2329,737.988,725.00,5.70,
124.2537,739.504,725.00,5.70,
124.3407,740.934,729.00,5.70,
124.3530,742.271,729.00,5.70,
124.4328,743.510,733.00,5.80,
124.4551,744.647,733.00,5.80,
124.5307,745.678,736.00,5.80,
124.5510,746.600,736.00,5.80,
124.6364,747.411,740.00,5.70,
124.6516,748.111,740.00,5.70,
124.7288,748.699,742.00,5.70,
124.7519,749.175,742.00,5.70,
124.8307,749.541,744.00,5.70,
124.8554,749.798,744.00,5.70,
124.9428,749.950,746.00,5.80,
124.9526,750.000,746.00,5.80,
