t_s,cmd_hz,meas_hz,meas_a,v_meas
77.5403,91.816,96.00,4.70,
77.5530,90.798,96.00,4.70,
77.6302,89.742,94.00,4.70,
77.6837,88.648,94.00,4.70,
77.7283,87.517,93.00,4.60,
77.7838,86.349,93.00,4.60,
77.8364,85.145,92.00,4.50,
77.8517,83.906,92.00,4.50,
77.9303,82.632,90.00,4.50,
77.9840,81.326,90.00,4.50,
78.0305,79.988,88.00,4.50,
78.0512,78.618,88.00,4.50,
78.1342,77.220,86.00,4.50,
78.1518,75.794,86.00,4.50,
78.2304,74.341,83.00,4.80,
78.2518,72.864,83.00,4.80,
78.3304,71.365,81.00,4.90,
78.3839,69.844,81.00,4.90,
78.4342,68.305,77.00,4.80,
78.4525,66.748,77.00,4.80,
78.5263,65.177,74.00,4.60,
78.5860,63.594,74.00,4.60,
78.6282,62.000,72.00,4.80,
78.6837,60.398,72.00,4.80,
78.7322,58.791,68.00,4.80,
78.7504,57.181,68.00,4.80,
78.8325,55.570,65.00,4.80,
78.8839,53.960,65.00,4.80,
78.9303,52.355,62.00,4.90,
78.9839,50.757,62.00,4.90,
79.0343,49.168,60.00,4.80,
79.0839,47.591,60.00,4.80,
79.1263,46.029,57.00,4.90,
79.1517,44.484,57.00,4.90,
79.2263,42.958,54.00,4.80,
79.2842,41.454,54.00,4.80,
79.3366,39.975,50.00,4.90,
79.3510,38.523,50.00,4.90,
79.4287,37.100,48.00,4.90,
79.4843,35.709,48.00,4.90,
79.5305,34.352,44.00,4.80,
79.5840,33.031,44.00,4.80,
79.6383,31.749,41.00,5.00,
79.6534,30.507,41.00,5.00,
79.7303,29.308,38.00,4.80,
79.7838,28.154,38.00,4.80,
79.8303,27.046,35.00,4.80,
79.8838,25.986,35.00,4.80,
79.9344,24.976,32.00,5.00,
79.9839,24.017,32.00,5.00,
80.0292,23.111,30.00,5.10,
80.0839,22.259,30.00,5.10,
80.1284,21.463,28.00,5.00,
80.1840,20.723,28.00,5.00,
80.2344,20.041,26.00,4.80,
80.2840,19.416,26.00,4.80,
80.3265,18.852,24.00,4.70,
80.3841,18.346,24.00,4.70,
80.4306,17.901,22.00,5.10,
80.4533,17.517,22.00,5.10,
80.5343,17.193,21.00,5.10,
80.5840,16.931,21.00,5.10,
80.6304,16.729,19.00,5.00,
80.6838,16.588,19.00,5.00,
80.7283,16.508,18.00,4.90,
80.7838,16.487,18.00,4.90,
80.8322,16.527,17.00,4.80,
80.8839,16.625,17.00,4.80,
80.9303,16.782,16.00,4.70,
80.9839,16.996,16.00,4.70,
81.0284,17.266,16.00,4.80,
81.0513,17.592,16.00,4.80,
81.1343,17.971,17.00,5.00,
81.1507,18.404,17.00,5.00,
81.2284,18.887,17.00,5.00,
81.2521,19.421,17.00,5.00,
81.3266,20.002,17.00,4.90,
81.3842,20.631,17.00,4.90,
81.4365,21.304,18.00,4.80,
81.4839,22.020,18.00,4.80,
81.5264,22.777,18.00,4.80,
81.5840,23.573,18.00,4.80,
81.6285,24.405,21.00,5.00,
81.6515,25.273,21.00,5.00,
81.7364,26.174,22.00,4.90,
81.7541,27.105,22.00,4.90,
81.8304,28.064,24.00,4.70,
81.8839,29.049,24.00,4.70,
81.9304,30.058,25.00,4.60,
81.9841,31.088,25.00,4.60,
82.0346,32.138,27.00,4.70,
82.0841,33.204,27.00,4.70,
82.1286,34.284,28.00,4.70,
82.1840,35.377,28.00,4.70,
82.2265,36.479,30.00,4.70,
82.2840,37.588,30.00,4.70,
82.3345,38.702,33.00,4.90,
82.3839,39.819,33.00,4.90,
82.4304,40.937,34.00,4.70,
82.4841,42.053,34.00,4.70,
82.5284,43.164,36.00,4.60,
82.5840,44.270,36.00,4.60,
82.6344,45.367,39.00,4.70,
82.6840,46.454,39.00,4.70,
82.7284,47.529,41.00,4.60,
82.7840,48.590,41.00,4.60,
82.8283,49.634,43.00,4.60,
82.8840,50.661,43.00,4.60,
82.9364,51.667,45.00,4.60,
82.9840,52.653,45.00,4.60,
83.0284,53.615,47.00,4.60,
83.0839,54.554,47.00,4.60,
83.1266,55.466,49.00,4.60,
83.1847,56.351,49.00,4.60,
83.2344,57.207,51.00,4.60,
83.2840,58.034,51.00,4.60,
83.3286,58.829,52.00,4.50,
83.3841,59.593,52.00,4.50,
83.4307,60.324,54.00,4.60,
83.4511,61.021,54.00,4.60,
83.5345,61.684,56.00,4.60,
83.5841,62.312,56.00,4.60,
83.6284,62.903,58.00,4.50,
83.6515,63.459,58.00,4.50,
83.7266,63.978,59.00,4.60,
83.7841,64.459,59.00,4.60,
83.8344,64.904,60.00,4.50,
83.8507,65.311,60.00,4.50,
83.9305,65.680,62.00,4.60,
83.9840,66.011,62.00,4.60,
84.0285,66.305,63.00,4.70,
84.0841,66.562,63.00,4.70,
84.1365,66.781,64.00,4.60,
84.1841,66.963,64.00,4.60,
84.2285,67.108,65.00,4.60,
84.2841,67.216,65.00,4.60,
84.3284,67.289,65.00,4.70,
84.3841,67.327,65.00,4.70,
84.4365,67.329,66.00,4.60,
84.4840,67.297,66.00,4.60,
84.5285,67.231,67.00,4.60,
84.5841,67.133,67.00,4.60,
84.6265,67.002,66.00,4.60,
84.6841,66.840,66.00,4.60,
84.7385,66.647,67.00,4.50,
84.7533,66.424,67.00,4.50,
84.8265,66.172,67.00,4.60,
84.8514,65.892,67.00,4.60,
84.9305,65.585,66.00,4.60,
84.9840,65.252,66.00,4.60,
85.0346,64.893,66.00,4.70,
85.0513,64.510,66.00,4.70,
85.1265,64.104,66.00,4.80,
85.1514,63.676,66.00,4.80,
85.2307,63.226,65.00,4.60,
85.2842,62.756,65.00,4.60,
85.3348,62.266,65.00,4.50,
85.3511,61.759,65.00,4.50,
85.4288,61.233,64.00,4.60,
85.4844,60.692,64.00,4.60,
85.5307,60.135,63.00,4.60,
85.5517,59.564,63.00,4.60,
85.6366,58.980,63.00,4.70,
85.6528,58.383,63.00,4.70,
85.7327,57.774,61.00,4.70,
85.7843,57.155,61.00,4.70,
85.8287,56.526,61.00,4.80,
85.8535,55.889,61.00,4.80,
85.9346,55.244,60.00,4.70,
85.9508,54.592,60.00,4.70,
86.0305,53.933,58.00,4.60,
86.0843,53.270,58.00,4.60,
86.1286,52.602,57.00,4.80,
86.1844,51.930,57.00,4.80,
86.2367,51.255,55.00,4.70,
86.2516,50.578,55.00,4.70,
86.3339,49.900,54.00,4.90,
86.3843,49.222,54.00,4.90,
86.4286,48.543,53.00,4.80,
86.4843,47.865,53.00,4.80,
86.5366,47.189,52.00,4.70,
86.5842,46.514,52.00,4.70,
86.6286,45.843,51.00,4.60,
86.6843,45.175,51.00,4.60,
86.7306,44.511,50.00,4.80,
86.7842,43.852,50.00,4.80,
86.8346,43.198,48.00,4.70,
86.8843,42.550,48.00,4.70,
86.9268,41.909,46.00,4.90,
86.9842,41.274,46.00,4.90,
87.0306,40.648,45.00,4.90,
87.0840,40.030,45.00,4.90,
87.1325,39.421,44.00,4.80,
87.1842,38.821,44.00,4.80,
87.2286,38.232,43.00,4.80,
87.2843,37.653,43.00,4.80,
87.3288,37.086,41.00,4.70,
87.3512,36.531,41.00,4.70,
87.4376,35.988,40.00,4.80,
87.4508,35.458,40.00,4.80,
87.5288,34.943,39.00,4.90,
87.5535,34.441,39.00,4.90,
87.6286,33.955,38.00,4.90,
87.6841,33.484,38.00,4.90,
87.7366,33.030,36.00,4.90,
87.7508,32.593,36.00,4.90,
87.8308,32.173,35.00,4.90,
87.8844,31.772,35.00,4.90,
87.9307,31.390,34.00,4.90,
87.9842,31.028,34.00,4.90,
88.0366,30.687,32.00,4.70,
88.0841,30.367,32.00,4.70,
88.1285,30.068,33.00,4.90,
88.1843,29.793,33.00,4.90,
88.2307,29.541,32.00,4.90,
88.2520,29.313,32.00,4.90,
88.3369,29.111,31.00,4.70,
88.3518,28.934,31.00,4.70,
88.4308,28.784,31.00,5.00,
88.4533,28.662,31.00,5.00,
88.5308,28.567,30.00,4.90,
88.5844,28.502,30.00,4.90,
88.6346,28.467,29.00,4.80,
88.6842,28.462,29.00,4.80,
88.7286,28.489,28.00,4.70,
88.7844,28.548,28.00,4.70,
88.8288,28.640,29.00,5.00,
88.8844,28.766,29.00,5.00,
88.9347,28.926,28.00,4.80,
88.9519,29.122,28.00,4.80,
89.0268,29.354,29.00,4.80,
89.0841,29.623,29.00,4.80,
89.1286,29.929,28.00,4.80,
89.1516,30.273,28.00,4.80,
89.2367,30.657,29.00,4.90,
89.2844,31.080,29.00,4.90,
89.3287,31.543,30.00,4.90,
89.3523,32.046,30.00,4.90,
89.4267,32.591,30.00,4.80,
89.4843,33.178,30.00,4.80,
89.5348,33.807,31.00,4.90,
89.5844,34.479,31.00,4.90,
89.6310,35.194,32.00,4.80,
89.6844,35.953,32.00,4.80,
89.7269,36.755,32.00,4.70,
89.7845,37.601,32.00,4.70,
89.8430,38.492,34.00,4.80,
89.8523,39.427,34.00,4.80,
89.9311,40.407,35.00,4.70,
89.9515,41.431,35.00,4.70,
90.0308,42.500,37.00,4.60,
90.0843,43.614,37.00,4.60,
90.1347,44.772,38.00,4.60,
90.1842,45.975,38.00,4.60,
90.2288,47.221,40.00,4.50,
90.2843,48.512,40.00,4.50,
90.3327,49.846,43.00,4.80,
90.3844,51.223,43.00,4.80,
90.4347,52.643,45.00,4.60,
90.4844,54.105,45.00,4.60,
90.5288,55.609,47.00,4.60,
90.5845,57.153,47.00,4.60,
90.6271,58.737,49.00,4.50,
90.6844,60.361,49.00,4.50,
90.7348,62.024,52.00,4.50,
90.7515,63.723,52.00,4.50,
90.8308,65.460,55.00,4.50,
90.8845,67.232,55.00,4.50,
90.9291,69.038,58.00,4.40,
90.9848,70.878,58.00,4.40,
91.0359,72.749,61.00,4.40,
91.0509,74.652,61.00,4.40,
91.1309,76.584,65.00,4.50,
91.1844,78.544,65.00,4.50,
91.2287,80.531,68.00,4.30,
91.2843,82.542,68.00,4.30,
91.3367,84.578,72.00,4.20,
91.3845,86.635,72.00,4.20,
91.4289,88.713,75.00,4.20,
91.4510,90.809,75.00,4.20,
91.5268,92.923,79.00,4.20,
91.5843,95.052,79.00,4.20,
91.6368,97.194,83.00,4.20,
91.6844,99.348,83.00,4.20,
91.7288,101.512,87.00,4.10,
91.7843,103.684,87.00,4.10,
91.8309,105.862,91.00,4.20,
91.8844,108.045,91.00,4.20,
91.9348,110.229,95.00,4.20,
91.9519,112.414,95.00,4.20,
92.0267,114.598,99.00,4.20,
92.0844,116.778,99.00,4.20,
92.1308,118.953,104.00,4.10,
92.1519,121.120,104.00,4.10,
92.2327,123.278,108.00,4.10,
92.2844,125.425,108.00,4.10,
92.3289,127.559,112.00,4.10,
92.3526,129.677,112.00,4.10,
92.4269,131.779,116.00,4.10,
92.4845,133.862,116.00,4.10,
92.5349,135.925,121.00,4.10,
92.5844,137.965,121.00,4.10,
92.6309,139.980,125.00,4.10,
92.6844,141.970,125.00,4.10,
92.7268,143.932,129.00,4.10,
92.7843,145.865,129.00,4.10,
92.8349,147.767,134.00,4.10,
92.8845,149.636,134.00,4.10,
92.9288,151.471,137.00,4.10,
92.9845,153.270,137.00,4.10,
93.0289,155.032,141.00,4.10,
93.0844,156.756,141.00,4.10,
93.1370,158.440,145.00,4.10,
93.1846,160.082,145.00,4.10,
93.2249,161.683,148.00,4.10,
93.2843,163.240,148.00,4.10,
93.3309,164.752,152.00,4.10,
93.3845,166.218,152.00,4.10,
93.4370,167.638,156.00,4.10,
93.4846,169.011,156.00,4.10,
93.5293,170.335,159.00,4.10,
93.5844,171.610,159.00,4.10,
93.6288,172.835,162.00,4.10,
93.6844,174.010,162.00,4.10,
93.7349,175.134,165.00,4.10,
93.7510,176.206,165.00,4.10,
93.8270,177.227,168.00,4.10,
93.8522,178.195,168.00,4.10,
93.9270,179.111,171.00,4.10,
93.9845,179.974,171.00,4.10,
94.0348,180.784,174.00,4.10,
94.0844,181.542,174.00,4.10,
94.1307,182.246,176.00,4.20,
94.1844,182.899,176.00,4.20,
94.2248,183.498,178.00,4.10,
94.2506,184.045,178.00,4.10,
94.3349,184.541,180.00,4.20,
94.3503,184.984,180.00,4.20,
94.4270,185.377,181.00,4.10,
94.4846,185.718,181.00,4.10,
94.5289,186.010,183.00,4.10,
94.5846,186.252,183.00,4.10,
94.6349,186.446,184.00,4.20,
94.6845,186.591,184.00,4.20,
94.7271,186.689,185.00,4.20,
94.7515,186.740,185.00,4.20,
94.8309,186.747,186.00,4.10,
94.8846,186.708,186.00,4.10,
94.9390,186.626,186.00,4.20,
94.9533,186.502,186.00,4.20,
95.0311,186.336,186.00,4.10,
95.0518,186.131,186.00,4.10,
95.1311,185.886,187.00,4.20,
95.1517,185.603,187.00,4.20,
95.2371,185.284,187.00,4.20,
95.2532,184.930,187.00,4.20,
95.3269,184.541,186.00,4.20,
95.3845,184.121,186.00,4.20,
95.4328,183.669,186.00,4.10,
95.4846,183.187,186.00,4.10,
95.5350,182.677,185.00,4.20,
95.5507,182.141,185.00,4.20,
95.6250,181.578,185.00,4.20,
95.6515,180.992,185.00,4.20,
95.7332,180.384,184.00,4.20,
95.7847,179.755,184.00,4.20,
95.8351,179.106,183.00,4.20,
95.8847,178.440,183.00,4.20,
95.9274,177.757,182.00,4.20,
95.9527,177.059,182.00,4.20,
96.0251,176.348,181.00,4.20,
96.0847,175.625,181.00,4.20,
96.1350,174.892,180.00,4.20,
96.1846,174.150,180.00,4.20,
96.2290,173.401,178.00,4.20,
96.2847,172.646,178.00,4.20,
96.3290,171.887,177.00,4.20,
96.3844,171.124,177.00,4.20,
96.4369,170.360,176.00,4.20,
96.4845,169.596,176.00,4.20,
96.5251,168.833,175.00,4.20,
96.5857,168.073,175.00,4.20,
96.6292,167.316,173.00,4.20,
96.6849,166.564,173.00,4.20,
96.7372,165.819,171.00,4.30,
96.7846,165.081,171.00,4.30,
96.8311,164.352,170.00,4.30,
96.8847,163.633,170.00,4.30,
96.9311,162.925,168.00,4.40,
96.9846,162.229,168.00,4.40,
97.0353,161.546,166.00,4.30,
97.0847,160.876,166.00,4.30,
97.1291,160.222,165.00,4.20,
97.1849,159.583,165.00,4.20,
97.2291,158.961,164.00,4.30,
97.2534,158.356,164.00,4.30,
97.3351,157.770,162.00,4.30,
97.3530,157.202,162.00,4.30,
97.4330,156.653,161.00,4.30,
97.4846,156.124,161.00,4.30,
97.5270,155.616,160.00,4.30,
97.5511,155.128,160.00,4.30,
97.6351,154.662,158.00,4.20,
97.6518,154.217,158.00,4.20,
97.7312,153.794,157.00,4.20,
97.7847,153.393,157.00,4.20,
97.8270,153.014,156.00,4.20,
97.8847,152.657,156.00,4.20,
97.9351,152.323,155.00,4.20,
97.9515,152.011,155.00,4.20,
98.0272,151.721,155.00,4.20,
98.0527,151.453,155.00,4.20,
98.1310,151.207,153.00,4.20,
98.1846,150.983,153.00,4.20,
98.2371,150.780,153.00,4.20,
98.2847,150.597,153.00,4.20,
98.3293,150.435,152.00,4.20,
98.3847,150.293,152.00,4.20,
98.4311,150.171,152.00,4.20,
98.4845,150.067,152.00,4.20,
98.5370,149.981,151.00,4.20,
98.5846,149.913,151.00,4.20,
98.6291,149.861,151.00,4.20,
98.6847,149.824,151.00,4.20,
98.7293,149.803,150.00,4.20,
98.7509,149.796,150.00,4.20,
98.8372,149.801,150.00,4.20,
98.8848,149.818,150.00,4.20,
98.9272,149.846,150.00,4.20,
98.9535,149.884,150.00,4.20,
99.0313,149.930,150.00,4.20,
99.0535,149.984,150.00,4.20,
99.1353,150.044,150.00,4.20,
99.1848,150.108,150.00,4.20,
99.2272,150.176,150.00,4.20,
99.2523,150.247,150.00,4.20,
99.3313,150.318,150.00,4.20,
99.3847,150.388,150.00,4.20,
99.4351,150.456,150.00,4.20,
99.4847,150.521,150.00,4.20,
99.5290,150.582,150.00,4.20,
99.5847,150.635,150.00,4.20,
99.6291,150.681,150.00,4.20,
99.6511,150.718,150.00,4.20,
99.7371,150.744,150.00,4.20,
99.7848,150.758,150.00,4.20,
99.8292,150.758,151.00,4.20,
99.8848,150.742,151.00,4.20,
99.9291,150.710,151.00,4.20,
99.9846,150.660,151.00,4.20,
100.0371,150.590,151.00,4.20,
100.0536,150.499,151.00,4.20,
100.1291,150.386,151.00,4.20,
100.1848,150.249,151.00,4.20,
100.2292,150.086,151.00,4.30,
100.2848,149.897,151.00,4.30,
100.3371,149.681,150.00,4.30,
100.3536,149.435,150.00,4.30,
100.4293,149.159,150.00,4.20,
100.4517,148.852,150.00,4.20,
100.5272,148.512,150.00,4.20,
100.5846,148.138,150.00,4.20,
100.6331,147.731,150.00,4.20,
100.6847,147.287,150.00,4.20,
100.7272,146.807,149.00,4.20,
100.7516,146.290,149.00,4.20,
100.8314,145.735,148.00,4.30,
100.8848,145.142,148.00,4.30,
100.9351,144.509,148.00,4.30,
100.9847,143.836,148.00,4.30,
101.0303,143.123,147.00,4.30,
101.0509,142.370,147.00,4.30,
101.1314,141.576,146.00,4.30,
101.1525,140.741,146.00,4.30,
101.2352,139.864,145.00,4.30,
101.2848,138.947,145.00,4.30,
101.3293,137.988,143.00,4.30,
101.3849,136.988,143.00,4.30,
101.4274,135.948,142.00,4.30,
101.4534,134.867,142.00,4.30,
101.5393,133.746,140.00,4.40,
101.5532,132.585,140.00,4.40,
101.6291,131.386,138.00,4.40,
101.6847,130.149,138.00,4.40,
101.7292,128.874,136.00,4.40,
101.7848,127.563,136.00,4.40,
101.8372,126.217,134.00,4.50,
101.8849,124.836,134.00,4.50,
101.9291,123.422,131.00,4.50,
101.9511,121.976,131.00,4.50,
102.0292,120.499,129.00,4.50,
102.0847,118.993,129.00,4.50,
102.1352,117.460,126.00,4.50,
102.1847,115.901,126.00,4.50,
102.2272,114.317,124.00,4.60,
102.2849,112.711,124.00,4.60,
102.3293,111.084,121.00,4.50,
102.3849,109.438,121.00,4.50,
102.4354,107.775,118.00,4.50,
102.4849,106.097,118.00,4.50,
102.5293,104.407,116.00,4.50,
102.5508,102.706,116.00,4.50,
102.6314,100.997,113.00,4.50,
102.6848,99.282,113.00,4.50,
102.7332,97.563,109.00,4.60,
102.7847,95.842,109.00,4.60,
102.8292,94.122,106.00,4.70,
102.8848,92.406,106.00,4.70,
102.9274,90.695,102.00,4.60,
102.9513,88.992,102.00,4.60,
103.0374,87.300,98.00,4.70,
103.0850,85.621,98.00,4.70,
103.1275,83.958,96.00,4.70,
103.1849,82.313,96.00,4.70,
103.2255,80.688,92.00,4.60,
103.2850,79.086,92.00,4.60,
103.3395,77.509,89.00,4.60,
103.3532,75.961,89.00,4.60,
103.4294,74.442,86.00,4.60,
103.4849,72.956,86.00,4.60,
103.5275,71.504,82.00,4.70,
103.5510,70.090,82.00,4.70,
103.6395,68.714,78.00,4.70,
103.6533,67.380,78.00,4.70,
103.7312,66.090,75.00,4.80,
103.7849,64.844,75.00,4.80,
103.8273,63.647,72.00,4.90,
103.8504,62.498,72.00,4.90,
103.9354,61.400,69.00,4.80,
103.9850,60.354,69.00,4.80,
104.0294,59.363,67.00,4.70,
104.0850,58.427,67.00,4.70,
104.1314,57.549,64.00,4.70,
104.1848,56.728,64.00,4.70,
104.2353,55.967,63.00,4.70,
104.2849,55.267,63.00,4.70,
104.3292,54.628,60.00,4.80,
104.3849,54.050,60.00,4.80,
104.4293,53.536,59.00,4.80,
104.4848,53.086,59.00,4.80,
104.5354,52.699,57.00,4.80,
104.5849,52.376,57.00,4.80,
104.6274,52.117,56.00,4.60,
104.6850,51.923,56.00,4.60,
104.7293,51.793,55.00,4.70,
104.7522,51.727,55.00,4.70,
104.8354,51.725,54.00,4.60,
104.8849,51.786,54.00,4.60,
104.9294,51.909,54.00,4.80,
104.9850,52.094,54.00,4.80,
105.0294,52.340,53.00,4.70,
105.0850,52.646,53.00,4.70,
105.1374,53.010,53.00,4.80,
105.1537,53.432,53.00,4.80,
105.2314,53.909,53.00,4.70,
105.2517,54.441,53.00,4.70,
105.3254,55.026,54.00,4.70,
105.3850,55.662,54.00,4.70,
105.5173,56.347,54.00,4.60,
105.5177,57.079,54.00,4.60,
105.5433,57.857,55.00,4.60,
105.5505,58.677,55.00,4.60,
105.6253,59.537,55.00,4.60,
105.6505,60.436,55.00,4.60,
105.7254,61.371,56.00,4.60,
105.7556,62.339,56.00,4.60,
105.8413,63.338,58.00,4.60,
105.8525,64.364,58.00,4.60,
105.9273,65.416,59.00,4.50,
105.9527,66.491,59.00,4.50,
106.0255,67.585,61.00,4.50,
106.0545,68.696,61.00,4.50,
106.1437,69.821,64.00,4.50,
106.1521,70.957,64.00,4.50,
106.2274,72.101,65.00,4.50,
106.2546,73.250,65.00,4.50,
106.3294,74.402,68.00,4.50,
106.3556,75.552,68.00,4.50,
106.4456,76.700,70.00,4.40,
106.4516,77.840,70.00,4.40,
106.5296,78.971,71.00,4.50,
106.5515,80.090,71.00,4.50,
106.6315,81.194,74.00,4.40,
106.6552,82.280,74.00,4.40,
106.7416,83.345,77.00,4.40,
106.7525,84.387,77.00,4.40,
106.8295,85.403,79.00,4.30,
106.8556,86.391,79.00,4.30,
106.9313,87.348,81.00,4.40,
106.9513,88.273,81.00,4.40,
107.0414,89.162,83.00,4.40,
107.0525,90.014,83.00,4.40,
107.1295,90.826,85.00,4.40,
107.1554,91.597,85.00,4.40,
107.2295,92.325,87.00,4.40,
107.2509,93.009,87.00,4.40,
107.3415,93.646,89.00,4.40,
107.3523,94.235,89.00,4.40,
107.4315,94.776,91.00,4.30,
107.4552,95.266,91.00,4.30,
107.5294,95.706,92.00,4.40,
107.5507,96.094,92.00,4.40,
107.6433,96.429,93.00,4.40,
107.6521,96.711,93.00,4.40,
107.7294,96.940,94.00,4.40,
107.7549,97.115,94.00,4.40,
107.8255,97.236,95.00,4.50,
107.8556,97.304,95.00,4.50,
107.9394,97.318,96.00,4.40,
107.9530,97.279,96.00,4.40,
108.0295,97.188,97.00,4.40,
108.0512,97.045,97.00,4.40,
108.1315,96.851,97.00,4.40,
108.1512,96.607,97.00,4.40,
108.2415,96.315,97.00,4.50,
108.2517,95.975,97.00,4.50,
108.3294,95.590,97.00,4.50,
108.3555,95.160,97.00,4.50,
108.4317,94.687,97.00,4.50,
108.4551,94.174,97.00,4.50,
108.5415,93.622,96.00,4.50,
108.5521,93.033,96.00,4.50,
108.6298,92.410,95.00,4.60,
108.6555,91.755,95.00,4.60,
108.7256,91.071,94.00,4.60,
108.7556,90.359,94.00,4.60,
108.8416,89.623,93.00,4.60,
108.8527,88.866,93.00,4.60,
108.9315,88.089,91.00,4.50,
108.9510,87.297,91.00,4.50,
109.0294,86.492,91.00,4.60,
109.0536,85.677,91.00,4.60,
109.1413,84.855,90.00,4.50,
109.1505,84.029,90.00,4.50,
109.2295,83.203,88.00,4.60,
109.2555,82.379,88.00,4.60,
109.3255,81.561,86.00,4.60,
109.3506,80.753,86.00,4.60,
109.4415,79.956,84.00,4.70,
109.4525,79.175,84.00,4.70,
109.5296,78.412,83.00,4.70,
109.5516,77.671,83.00,4.70,
109.6296,76.955,82.00,4.60,
109.6554,76.267,82.00,4.60,
109.7715,75.609,80.00,4.50,
109.8032,74.986,80.00,4.50,
109.8276,74.400,78.00,4.50,
109.8556,73.853,78.00,4.50,
109.9295,73.349,77.00,4.50,
109.9521,72.891,77.00,4.50,
110.0494,72.480,76.00,4.60,
110.0504,72.119,76.00,4.60,
110.1295,71.811,75.00,4.70,
110.1507,71.558,75.00,4.70,
110.2274,71.361,74.00,4.60,
110.2542,71.224,74.00,4.60,
110.3494,71.148,73.00,4.60,
110.3505,71.134,73.00,4.60,
110.4255,71.185,73.00,4.60,
110.4504,71.301,73.00,4.60,
110.5276,71.485,72.00,4.50,
110.5513,71.736,72.00,4.50,
110.6536,72.056,72.00,4.50,
110.6542,72.447,72.00,4.50,
110.7297,72.907,72.00,4.50,
110.7555,73.439,72.00,4.50,
110.8257,74.042,72.00,4.50,
110.8556,74.716,72.00,4.50,
110.9518,75.462,72.00,4.60,
110.9536,76.278,72.00,4.60,
111.0298,77.166,73.00,4.60,
111.0556,78.123,73.00,4.60,
111.1295,79.150,75.00,4.50,
111.1554,80.245,75.00,4.50,
111.2438,81.407,76.00,4.40,
111.2589,82.636,76.00,4.40,
111.3297,83.928,77.00,4.40,
111.3508,85.284,77.00,4.40,
111.4340,86.701,79.00,4.30,
111.4513,88.177,79.00,4.30,
111.5437,89.711,82.00,4.30,
111.5563,91.299,82.00,4.30,
111.6276,92.940,84.00,4.40,
111.6555,94.630,84.00,4.40,
111.7256,96.368,87.00,4.30,
111.7555,98.151,87.00,4.30,
111.8379,99.975,89.00,4.30,
111.8526,101.838,89.00,4.30,
111.9298,103.735,93.00,4.20,
111.9555,105.666,93.00,4.20,
112.0319,107.624,96.00,4.20,
112.0553,109.608,96.00,4.20,
112.1536,111.614,100.00,4.20,
112.1539,113.638,100.00,4.20,
112.2296,115.677,103.00,4.10,
112.2555,117.726,103.00,4.10,
112.3275,119.782,107.00,4.20,
112.3554,121.841,107.00,4.20,
112.4516,123.900,111.00,4.10,
112.4521,125.954,111.00,4.10,
112.5318,127.999,115.00,4.10,
112.5526,130.032,115.00,4.10,
112.6257,132.048,118.00,4.10,
112.6555,134.044,118.00,4.10,
112.7517,136.016,123.00,4.10,
112.7521,137.960,123.00,4.10,
112.8298,139.872,126.00,4.10,
112.8557,141.749,126.00,4.10,
112.9298,143.586,130.00,4.10,
112.9526,145.380,130.00,4.10,
113.0538,147.127,135.00,4.10,
113.0544,148.824,135.00,4.10,
113.1297,150.468,138.00,4.10,
113.1555,152.054,138.00,4.10,
113.2297,153.580,142.00,4.20,
113.2540,155.043,142.00,4.20,
113.3539,156.440,146.00,4.10,
113.3545,157.767,146.00,4.10,
113.4277,159.022,148.00,4.10,
113.4556,160.202,148.00,4.10,
113.5298,161.306,152.00,4.10,
113.5537,162.329,152.00,4.10,
113.6557,163.271,155.00,4.20,
113.6563,164.128,155.00,4.20,
113.7297,164.900,158.00,4.20,
113.7556,165.584,158.00,4.20,
113.8317,166.180,160.00,4.20,
113.8515,166.684,160.00,4.20,
113.9538,167.097,162.00,4.20,
113.9543,167.417,162.00,4.20,
114.0259,167.643,164.00,4.20,
114.0514,167.775,164.00,4.20,
114.1319,167.812,165.00,4.20,
114.1519,167.754,165.00,4.20,
114.2496,167.600,166.00,4.20,
114.2504,167.351,166.00,4.20,
114.3297,167.007,167.00,4.20,
114.3554,166.568,167.00,4.20,
114.4277,166.035,167.00,4.20,
114.4555,165.409,167.00,4.20,
114.5540,164.690,167.00,4.20,
114.5565,163.880,167.00,4.20,
114.6299,162.980,167.00,4.20,
114.6562,161.991,167.00,4.20,
114.7299,160.916,166.00,4.30,
114.7527,159.755,166.00,4.30,
114.8399,158.512,165.00,4.30,
114.8545,157.187,165.00,4.30,
114.9280,155.784,163.00,4.40,
114.9556,154.305,163.00,4.40,
115.0298,152.752,161.00,4.40,
115.0557,151.128,161.00,4.40,
115.1581,149.436,158.00,4.50,
115.1586,147.679,158.00,4.50,
115.2299,145.860,156.00,4.40,
115.2509,143.982,156.00,4.40,
115.3317,142.049,153.00,4.40,
115.3551,140.064,153.00,4.40,
115.4538,138.031,150.00,4.40,
115.4544,135.953,150.00,4.40,
115.5300,133.834,146.00,4.50,
115.5555,131.678,146.00,4.50,
115.6280,129.488,143.00,4.40,
115.6559,127.269,143.00,4.40,
115.7539,125.025,138.00,4.60,
115.7544,122.758,138.00,4.60,
115.8337,120.475,134.00,4.70,
115.8546,118.178,134.00,4.70,
115.9326,115.872,130.00,4.60,
115.9540,113.561,130.00,4.60,
116.0538,111.249,125.00,4.60,
116.0542,108.940,125.00,4.60,
116.1299,106.639,121.00,4.50,
116.1520,104.348,121.00,4.50,
116.2299,102.074,116.00,4.70,
116.2557,99.819,116.00,4.70,
